,Number of Increases,Euclidean Distance,Absolute Rank Change,Relative Rank Change,Absolute Change,Relative Change,Combined Score
AGRP,7,0.5496410170540222,470.0,0.14756671899529042,-0.004492019835228497,-0.1228631141676556,0.2863647545044133
AGTPBP1,0,0.0,,,,,0.0
AHCTF1,2,0.4936877176502785,797.0,0.14061397318278052,0.002231529969566515,0.3062659351726726,0.23536335783599216
AHCY,8,0.6067935889750089,1067.0,0.2941014332965821,-0.0007074808079835307,-0.02047725779893915,0.3195090815242506
AHCYL1,3,0.281567767777429,-26.0,-0.016229712858926344,-0.019496016954762337,-0.2972228395929813,0.17638828238900126
AHDC1,0,0.0,,,,,0.0
AHI1,2,0.49811824232861046,876.0,0.15414393806088333,0.0023052493022887146,0.3175940287966577,0.23676245706260046
AHNAK,4,0.27223999546890654,-43.0,-0.044284243048403706,-0.02817561109812155,-0.3242019095815149,0.18415044811122974
AHR,23,1.0392541979223144,149.0,0.43440233236151604,-0.013202375901221433,-0.09767904142000383,0.4649055449578172
AHRR,1,0.36978535751932395,-33.0,-0.1907514450867052,-0.07066796693783502,-0.3740129678862282,0.1339799178246178
AHSA1,0,0.0,,,,,0.0
AHSA2,0,0.0,,,,,0.0
AHSG,5,0.9906737961145592,2209.0,0.39035165223537727,0.01646336676794887,2.254642216600385,0.4700717357876093
AIFM2,3,0.42015242359703603,256.0,0.058850574712643676,-0.0034662576130058617,-0.15700508902515994,0.2120523854476218
AIG1,0,0.0,,,,,0.0
AIM1,0,0.0,,,,,0.0
AIM1L,0,0.0,,,,,0.0
AIP,0,0.0,,,,,0.0
AIRE,7,0.3789967716573609,296.0,0.0984369803791154,-0.009576075347020499,-0.22985620766029277,0.24645977187777882
AK1,4,0.40500132534856165,493.0,0.10794832493978541,-0.003010302354555114,-0.13887050402613996,0.22842918791579364
AK2,0,0.008377162912697687,100.0,0.02233638597274961,-0.007436398642244069,-0.3412539726177626,0.0
AK3,0,0.0,,,,,0.0
AK7,0,0.005638972571111792,570.0,0.10493372606774669,-0.004903715305717978,-0.3399311812031772,0.0
AKAP11,0,0.0,,,,,0.0
AKAP12,16,0.9032746398379139,281.0,0.477891156462585,-0.012790085574486493,-0.11726795943216164,0.4074088721207839
AKAP13,9,0.9176295958028269,1563.0,0.41713370696557245,0.009740091862408134,0.3329834437821743,0.4095336132727535
AKAP8,2,0.4977055162985451,845.0,0.14868907267288403,0.0022787739947286193,0.3139465275987208,0.23641734692069893
AKAP8L,4,0.6809469035193755,1312.0,0.24601537596099757,0.0043191303686492925,0.29835860465987984,0.304620983952794
AKAP9,4,0.015531488276949975,-79.0,-0.027297857636489287,-0.014080117698244222,-0.33284763592928396,0.08953069319869857
AKNA,18,0.9263985099922584,1092.0,0.6176470588235294,0.007627714080992762,0.12268486688561711,0.4654949285516094
AKT1,0,0.0,,,,,0.0
AKT1S1,2,0.4972110912132925,859.0,0.15155257586450246,0.002276592986991427,0.31245060101250627,0.23630968410184552
AKT2,2,0.49476444809852044,774.0,0.13718539524991138,0.002176499308911335,0.2964160469552074,0.23484805066231967
AKTIP,0,0.0,,,,,0.0
ALAD,6,0.6317129163194175,1109.0,0.26143328618576145,-0.00011585995802874602,-0.004166482748892729,0.30162881980270556
ALAS1,0,0.0,,,,,0.0
ALAS2,14,0.3474949878685321,97.0,0.12109862671660425,-0.026623777884354424,-0.2791355351930815,0.27884124145961453
ALCAM,2,0.49423971748671414,852.0,0.15106382978723404,0.002215301448142949,0.300941681408729,0.2352564018789907
ALDH18A1,0,0.0,,,,,0.0
ALDH1A1,9,0.8236572105200688,1326.0,0.3832369942196532,0.004244518423495755,0.12006481243337423,0.3748691628807443
ALDH1A2,3,0.3980965182055338,402.0,0.09975186104218363,-0.005375500757293358,-0.1886551312253262,0.2064399382966159
ALDH1A3,0,0.01687966001388491,-224.0,-0.07898448519040903,-0.014676023110636992,-0.3447031127156772,0.0
ALDH1B1,0,0.0,,,,,0.0
ALDH1L1,7,0.64399758006398,309.0,0.2601010101010101,-0.014424972227172358,-0.18671083340987166,0.2908125448926127
ALDH1L2,0,0.0,,,,,0.0
ALDH2,1,0.03027057549588961,-263.0,-0.15389116442363956,-0.021761022785268147,-0.3465626432009663,0.07343681317970116
ALDH3A2,2,0.37385280816981636,5.0,0.002735229759299781,-0.017610961950730898,-0.2869301038638377,0.1724574308236724
ALDH3B1,4,0.43735490099543195,552.0,0.11896551724137931,-0.002978772248683814,-0.13790332411116732,0.23312212368321172
ALDH3B2,0,0.0,,,,,0.0
ALDH5A1,3,0.4929718110111601,1250.0,0.22365360529611739,0.00024541402262569234,0.017206052979859117,0.23974148233842416
ALDH6A1,13,0.6998399067076527,260.0,0.35374149659863946,-0.01872003176049264,-0.18856880567804216,0.3481749113915752
ALDH7A1,8,0.8492004852189572,1406.0,0.36434309406582016,0.006739141260570181,0.2329046070339006,0.3787871975346601
ALDH8A1,5,0.6236576216303406,1286.0,0.2614884099227328,0.0020278849482356677,0.0961917568377545,0.29749609674487415
ALDH9A1,0,0.0648384216548808,-189.0,-0.18243243243243243,-0.0302861899469012,-0.36047846159627617,0.0
ALDOA,8,0.3258409298032274,157.0,0.058342623560014864,-0.011608231735279147,-0.2500278637414442,0.24193672246382908
ALDOC,0,0.0,,,,,0.0
ALG1,0,0.02608276319760484,-292.0,-0.14688128772635814,-0.019509864385579258,-0.34720205386407493,0.0
ALG11,0,0.0,,,,,0.0
ALG13,0,0.0,,,,,0.0
ALG2,0,0.01955916320083486,-232.0,-0.08111888111888112,-0.014680173619061512,-0.3456114524904741,0.0
ALG3,3,0.6689205929207037,1040.0,0.18210471020836982,0.006526718786460764,0.9058864288769608,0.3174828485688774
ALKBH4,0,0.006112409617730566,453.0,0.08625285605483625,-0.004954405562730529,-0.3411584776221346,0.0
ALKBH5,7,0.6838759498794309,941.0,0.24588450483407367,0.0015207448033124592,0.05243274442797162,0.32602938217598626
ALKBH7,0,0.0,,,,,0.0
ALKBH8,0,0.0,,,,,0.0
ALOX12,0,0.0,,,,,0.0
ALOX12B,1,0.312223217502014,-51.0,-0.12814070351758794,-0.04434320725590557,-0.35030772822772294,0.1314448586123193
ALOX15,0,0.0,,,,,0.0
ALOX5,3,0.446829738967783,317.0,0.08142820446956076,-0.005558284837058228,-0.19260121375954078,0.21181472507650714
ALOX5AP,3,0.340541232714154,-26.0,-0.19696969696969696,-0.0792311268057545,-0.38028474493399356,0.17174724914552922
ALOXE3,7,0.49877452396292865,168.0,0.13197172034564023,-0.018314891255976296,-0.24535144820537155,0.2621661587705384
ALPI,4,0.6529061605107399,1147.0,0.22328207124781,0.004281666460073193,0.2934813343683322,0.30065217907849284
ALPK1,2,0.253472595165734,-5.0,-0.004897159647404506,-0.02723589396672335,-0.3184259846560824,0.15311683662294184
ALPK3,12,1.185645238395233,2442.0,0.6444972288202692,0.02230700149125019,0.7669562496612645,0.5197095268507879
ALS2,0,0.02078864753642054,-249.0,-0.09975961538461539,-0.016909741663600777,-0.34639287089208204,0.0
ALS2CL,0,0.0,,,,,0.0
ALX3,4,0.47196273533831423,816.0,0.17346938775510204,-0.00239657233012959,-0.1113551391272325,0.2412926432196052
ALX4,0,0.0,,,,,0.0
AMACR,0,0.0,,,,,0.0
AMBP,0,0.0,,,,,0.0
AMFR,10,0.40565778518461065,203.0,0.1250770178681454,-0.015644017156407668,-0.24120890820148766,0.2727302214467068
AMICA1,0,0.0,,,,,0.0
AMIGO1,10,0.7893741966926457,1407.0,0.45284840682330224,0.0039576449554315635,0.09680742073570563,0.37947140023203846
AMIGO2,0,0.04737568600303349,-263.0,-0.19211102994886778,-0.025372713210405226,-0.355611347052177,0.0
AMMECR1,8,0.6035496820058092,1114.0,0.30296437313026925,-0.00048773327788863285,-0.0142619482632629,0.32000413008952155
AMN,2,0.044360441404723575,-252.0,-0.15469613259668508,-0.02170479446401693,-0.3358153775367852,0.09686517663726701
AMOT,16,0.8069589988684442,532.0,0.47884788478847884,-0.006881775263068726,-0.08479675133498846,0.40177742341895534
AMOTL1,0,0.007084471897403164,150.0,0.033017829627999117,-0.007402569419760021,-0.340939926081737,0.0
AMOTL2,16,0.8801430457952292,201.0,0.40853658536585363,-0.016632199811510304,-0.14292145681646154,0.3984559964044193
AMPH,12,0.44067224319858417,311.0,0.19559748427672957,-0.013420802129875807,-0.20347894694885246,0.2988609402450586
ANAPC1,2,0.411026907390499,300.0,0.06691947356680794,-0.003428620905934883,-0.15741316105039832,0.1906188262022272
ANAPC10,0,0.0,,,,,0.0
ANAPC2,4,0.46386426340097664,68.0,0.0640904806786051,-0.023228936676230855,-0.281158915460925,0.2180860349509196
ANAPC4,0,0.0,,,,,0.0
ANAPC5,0,0.0,,,,,0.0
ANGPT1,0,0.0,,,,,0.0
ANGPT2,1,0.43941067794035193,-24.0,-0.2823529411764706,-0.09612239703133058,-0.3883969940523064,0.13732813996393994
ANGPT4,13,0.5162867484181334,362.0,0.23309723116548617,-0.012474669750907781,-0.1853062816160636,0.3209588703742401
ANGPTL2,8,0.7213689728584426,1380.0,0.38016528925619836,0.002373569794863764,0.06873661487205898,0.3462151401803772
ANGPTL4,12,0.5609066897487709,51.0,0.13672922252010725,-0.03583555411792985,-0.2753295748973089,0.3034331604731879
ANK1,3,0.027662337510256735,-260.0,-0.16169154228855723,-0.02226675134941912,-0.3403838642066938,0.0948924082153157
ANK2,2,0.058744840227476364,-217.0,-0.13708149084017687,-0.022308714621569574,-0.3365009423897794,0.10397666203976441
