,Number of Increases,Euclidean Distance,Absolute Rank Change,Relative Rank Change,Absolute Change,Relative Change,Combined Score
ACP2,5,0.5346291167105367,66.0,0.02276647119696447,-0.03160590094457741,-0.5029035718122433,0.1534191494616118
ACP5,6,0.29650223616078075,-286.0,-0.22431372549019607,-0.06834443250146277,-0.589505584281528,0.1269356210332238
ACP6,0,0.047585833408198885,-657.0,-0.3485411140583554,-0.05910750532428536,-0.630732599635296,0.0
ACPL2,0,0.0,,,,,0.0
ACPP,3,0.6550636048208038,669.0,0.12575187969924811,0.0012465214605402418,0.0990783509281018,0.1867078679210664
ACR,5,0.8100763200425655,1359.0,0.2784265519360787,-0.0017949461538518154,-0.07101500279243768,0.2130490240540733
ACRBP,8,0.7200492337546742,938.0,0.2956192877403089,-0.02361936636076159,-0.38891972150258197,0.20221028937786747
ACSBG1,18,1.781274244370212,4084.0,0.8782795698924731,0.049458072299091944,1.930231937730529,0.5015176864507704
ACSL1,0,0.0,,,,,0.0
ACSL3,0,0.008050161981611894,17.0,0.0035446205170975814,-0.015768061878367413,-0.6219206885671985,0.0
ACSL4,3,0.36180519663827865,-340.0,-0.25411061285500747,-0.06604761555644012,-0.5937945295875174,0.11156974261102376
ACSL5,0,0.0,,,,,0.0
ACSM3,0,0.0,,,,,0.0
ACSS1,7,0.9145467736044184,1452.0,0.3457966182424387,-0.005844822553976996,-0.15485228203165305,0.23209750022908526
ACSS2,0,0.03399372446672248,-655.0,-0.3069353327085286,-0.05324985861760656,-0.6275389135688291,0.0
ACTA1,16,0.8304286408321058,-25.0,-0.08960573476702509,-0.09851850976431085,-0.5030446675912058,0.22854276263024964
ACTA2,9,0.816122720788687,806.0,0.2767857142857143,-0.022860191681662693,-0.36432347369648305,0.2178687814853311
ACTB,0,0.08297606052821194,-501.0,-0.65748031496063,-0.09264022312981401,-0.6366295444275898,0.0
ACTC1,6,0.726025257687603,913.0,0.21665875652586616,-0.010769050338332548,-0.28553998264414504,0.19890140214209012
ACTG1,7,0.17100991417520575,-227.0,-3.4923076923076923,-0.1726948102289137,-0.6341540043134561,0.10071119997195353
ACTG2,5,0.09768654167687402,-326.0,-0.43466666666666665,-0.08983764379151163,-0.6123083893764472,0.0890323602906899
ACTL6B,4,0.04598878626580937,-335.0,-0.10768241722918676,-0.03747875587327878,-0.6118006930461912,0.07025162059184113
ACTL7A,9,1.3209560144782553,3108.0,0.5894177887350655,0.026457373138780868,2.074977743330571,0.39429798529811383
ACTN1,10,0.1529439477955104,-224.0,-2.765432098765432,-0.166340550940062,-0.632956972693406,0.1093086444957792
ACTN2,28,2.048394782915341,3053.0,0.9350689127105666,0.05658855967646721,0.9446152082812346,0.5193754555251681
ACTN3,8,0.4324562305551348,36.0,0.01600711427301023,-0.04481633193299925,-0.5415057612393719,0.15821344217480707
ACTN4,5,0.17871773010118042,-235.0,-3.4558823529411766,-0.17363812035657553,-0.6406479224773551,0.09282751632542788
ACTR10,0,0.0,,,,,0.0
ACTR1A,0,0.0,,,,,0.0
ACTR1B,0,0.04675418729351648,-638.0,-0.28342958685028874,-0.05220824799843324,-0.6311113223695576,0.0
ACTR2,0,0.006741429611647346,225.0,0.04369780539910662,-0.015557702727025818,-0.6212484695447521,0.0
ACVR1,0,0.0753950707096465,-591.0,-0.6300639658848614,-0.08379355070051375,-0.6358037011499428,0.0
ACVR1C,8,0.4968399815521774,-13.0,-0.008513425016371971,-0.05802771111181145,-0.5483010421493324,0.16267477914298065
ACVR2A,0,0.0,,,,,0.0
ACY3,2,0.49217431196475464,358.0,0.0673438675696012,-0.0031727787761932948,-0.251630558328662,0.13889597236864068
ADA,0,0.0,,,,,0.0
ADAL,0,0.0,,,,,0.0
ADAM10,1,0.010782578914986496,-68.0,-0.015097690941385435,-0.023041648498601724,-0.6214171043121166,0.03420233326652142
ADAM11,6,0.44032812253804776,-187.0,-0.272992700729927,-0.08701903743057475,-0.5800340040023495,0.14146908569889427
ADAM12,5,0.452713216048092,395.0,0.0996468213925328,-0.023229897420730866,-0.4990309578206441,0.14785493985769638
ADAM15,0,0.03020338932674057,-638.0,-0.32141057934508815,-0.05421575044608088,-0.6247670639068659,0.0
ADAM17,0,0.0,,,,,0.0
ADAM19,6,0.7947575425894339,1042.0,0.2532199270959903,-0.010095033542890045,-0.26603592441098506,0.20546081182417042
ADAM21,7,0.7048004374192438,991.0,0.2607208629308077,-0.017528642049900803,-0.35804490070808564,0.19786584354619033
ADAM23,0,0.0,,,,,0.0
ADAM32,7,0.3294172053526912,-215.0,-0.4334677419354839,-0.09892443584751834,-0.5913544358305057,0.13458676074933165
ADAM33,13,0.5737908375948005,247.0,0.18712121212121213,-0.05631446210090912,-0.49715537980682667,0.19984954499774898
ADAM8,11,1.1525006093944796,2137.0,0.591475228342098,-0.0014084977719706834,-0.028225432998248316,0.28910782391499623
ADAM9,5,0.6702901800336044,601.0,0.14715964740450538,-0.014406770901084082,-0.37894534541854374,0.17713065272501446
ADAMTS1,20,1.116495053205418,740.0,0.6213266162888329,-0.03663245170827789,-0.3086458586792783,0.2982210437534638
ADAMTS12,4,0.8041705395928642,1017.0,0.1917420814479638,0.005182761054673465,0.4098750304769449,0.2275863224848226
ADAMTS14,0,0.0,,,,,0.0
ADAMTS15,7,1.180873329649705,2513.0,0.474061497830598,0.018954966038656443,1.4969177556304698,0.33973851846162395
ADAMTS2,10,0.8575989459437523,1424.0,0.4317768344451183,-0.016309882616200602,-0.274949660605923,0.23776326879072784
ADAMTS4,21,1.1077526217129863,603.0,0.603,-0.04200035687117622,-0.3251950737645275,0.2986681986214117
ADAMTS7,7,0.3856056756056457,-40.0,-0.014814814814814815,-0.04000940070960208,-0.5561350065432797,0.14653835589603867
ADAMTS9,9,0.6915317741267001,304.0,0.128,-0.03477099441410558,-0.463863844380449,0.19566846424932166
ADAMTSL1,4,0.686244929062019,1058.0,0.21539087947882737,-0.005775429453725913,-0.22876427072629918,0.1818212434399973
ADAMTSL2,9,1.237895222677642,3073.0,0.6057559629410605,0.015671942605484393,0.623945943501542,0.3258421617624232
ADAMTSL3,12,0.49389700192378216,80.0,0.06216006216006216,-0.06103079557793174,-0.5287517525686718,0.1832820506674101
ADAMTSL4,13,1.3979491245459854,3011.0,0.732603406326034,0.01845365398108078,0.4860885139560533,0.35990636276564997
ADAMTSL5,6,0.03984546155422622,-468.0,-0.19078679168365267,-0.04515046428731011,-0.6084086657226768,0.07520288380633391
ADAR,17,1.310303635192736,1700.0,0.711892797319933,-0.005355462452656362,-0.07155915495420494,0.3288849198158454
ADARB1,6,0.8071604250248953,1158.0,0.2807953443258972,-0.00964454984571068,-0.2543208371628486,0.20746941314454304
ADC,0,0.0,,,,,0.0
ADCK5,0,0.0,,,,,0.0
ADCY3,1,0.012948960078908065,-366.0,-0.10149750415973377,-0.031030439293476025,-0.621336811530808,0.035746932619535474
ADCY4,0,0.0,,,,,0.0
ADCY7,1,0.02945118799313615,-612.0,-0.2962245885769603,-0.05345332669885507,-0.6239590594849459,0.043576005211885246
ADCY9,7,1.0681611165693319,2601.0,0.49476887958911925,0.0076370190255554415,0.30909606633405007,0.276621699649829
ADCYAP1R1,10,1.152975708336103,2474.0,0.5783076203833567,0.006333254666566979,0.16844322097191078,0.2985453038187851
ADD3,0,0.03057642281926711,-476.0,-0.477432296890672,-0.08068891892134963,-0.624512780384403,0.0
ADH5,0,0.010572635834731354,-324.0,-0.0801583374567046,-0.023732939744679944,-0.6223872412197013,0.0
ADHFE1,10,0.6869268707336277,471.0,0.21846011131725418,-0.03958314201482964,-0.46775022557027185,0.20034164524853096
ADI1,1,0.40994302016531414,-322.0,-0.15948489351163941,-0.04990140878780824,-0.5786645573789648,0.08912324628262358
ADIPOR1,0,0.011644958354811774,-349.0,-0.08731548661496122,-0.023889807279912384,-0.6227470362381147,0.0
ADIPOR2,0,0.0432127781259862,-621.0,-0.27308707124010556,-0.051784643726218306,-0.6300013227540292,0.0
ADM,34,1.2117069360624337,21.0,0.11864406779661017,-0.08907902155941472,-0.4053184067806474,0.32629484897166994
ADM2,10,0.6933454414480764,395.0,0.1915615906886518,-0.040395985245995726,-0.4713468371634435,0.20017425823824886
ADNP,0,0.01882416187171467,-352.0,-0.09053497942386832,-0.030204722955556346,-0.6246160336699685,0.0
ADORA1,5,0.7712075822961069,1008.0,0.21052631578947367,-0.002925349536728152,-0.11535784181485188,0.20694460538342752
ADORA2B,0,0.0,,,,,0.0
ADPGK,0,0.042371530498461894,-678.0,-0.3798319327731092,-0.06040009608370221,-0.6290253947002751,0.0
ADPRH,10,0.5112028935808094,165.0,0.09116022099447514,-0.049884643998953294,-0.5217343680107314,0.17782181334311298
ADPRHL2,0,0.0,,,,,0.0
ADRA1B,0,0.0,,,,,0.0
ADRA2A,5,0.9917017561793532,1798.0,0.3373358348968105,0.010896326949726538,0.868332101757036,0.2754156306630021
ADRB2,29,1.6544808159932876,1103.0,0.8375094912680334,0.0022659560337941614,0.019971809925148694,0.41119744692599586
ADRBK1,0,0.0,,,,,0.0
ADRM1,0,0.05659385054444327,-609.0,-0.47578125,-0.07311308931162733,-0.6315399711547381,0.0
ADSS,0,0.0,,,,,0.0
ADSSL1,0,0.0,,,,,0.0
AEBP2,0,0.0,,,,,0.0
AES,0,0.0,,,,,0.0
AFAP1,0,0.0,,,,,0.0
AFAP1L1,8,1.3094397243463891,3029.0,0.573348476244558,0.02411719198782537,1.896048885628194,0.3758399846839704
AFF4,1,0.3244741723421744,-895.0,-0.5650252525252525,-0.06759042895142553,-0.6554434257961388,0.07538238350166049
AFG3L2,0,0.05147166298296463,-630.0,-0.39923954372623577,-0.06521599842947043,-0.6312329825994868,0.0
AFMID,1,0.018726007577084147,-472.0,-0.1429869736443502,-0.03681011259516319,-0.6208084960213271,0.0391955810156857
AFTPH,0,0.0,,,,,0.0
AGBL2,2,0.04671572844834078,-443.0,-0.42150333016175073,-0.07895643475885106,-0.6202379357270539,0.0582966240245388
AGER,3,0.3118339822114672,-272.0,-0.6167800453514739,-0.10611963701218044,-0.6083112132010569,0.10487165737165853
AGL,0,0.0,,,,,0.0
AGMAT,3,0.7092940792099303,971.0,0.18289696741382558,0.0018768289022049935,0.14854258221662062,0.19321129547403187
AGPAT1,0,0.06796509043437159,-509.0,-0.6354556803995006,-0.08979974314380679,-0.6332052676774806,0.0
AGPAT3,0,0.01421410558417665,-339.0,-0.08696767573114418,-0.030055773881404006,-0.6231250426684055,0.0
AGPAT4,1,0.01751171689374938,-491.0,-0.15843820587286223,-0.038184516880435934,-0.6217099726226089,0.0384862946061562
AGPAT5,6,0.9816125073222082,1725.0,0.36384728960134993,0.0026361570579091498,0.10379274425032375,0.24711020681833135
AGPAT6,0,0.0,,,,,0.0
AGPS,2,0.48331332771783,332.0,0.06267698697375873,-0.003244028886769404,-0.2559578841400403,0.13798531313521492
AGR2,7,0.5192878985834166,-87.0,-0.059063136456211814,-0.059477323309979374,-0.5553424518669854,0.15784356446918546
AGRN,0,0.3601248425161475,-657.0,-0.7963636363636364,-0.09153939373730118,-0.6538112518659388,0.0
AGRP,7,0.7370110417228514,1137.0,0.29517133956386293,-0.01659950557809988,-0.34107175494985265,0.20207508696601487
AGT,0,0.0,,,,,0.0
AGTPBP1,0,0.0,,,,,0.0
AHCTF1,0,0.42024196035139166,-252.0,-0.05455726347694306,-0.026476894490073795,-0.7355781200777347,0.0
AHCY,7,0.47875483992505347,154.0,0.056721915285451195,-0.03784302948199415,-0.5279062237434585,0.15903691273023882
AHCYL1,3,0.28239451318093034,-318.0,-0.24274809160305344,-0.06782292966025322,-0.5953513193963861,0.10470235063052147
AHDC1,0,0.0,,,,,0.0
AHI1,0,0.006905686621028051,96.0,0.01957984907199674,-0.015691629568212132,-0.6213188587026209,0.0
AHNAK,2,0.05359660686638364,-413.0,-0.6871880199667221,-0.09832065002177642,-0.6260362661709835,0.059541769307741646
AHR,18,0.39724443032402956,-172.0,-7.818181818181818,-0.18068193121371895,-0.5970186628780975,0.14098760554432685
AHRR,29,2.055317515869538,3009.0,0.9359253499222395,0.05792815485604419,0.9598841604728842,0.5255393478225755
AHSA1,0,0.0,,,,,0.0
AHSA2,0,0.0,,,,,0.0
AHSG,5,0.6488063346610915,807.0,0.18957011980267793,-0.01387988071431202,-0.3687022044641794,0.176873839845101
AIFM2,0,0.02704825210816677,-472.0,-0.13031474323578135,-0.031250679654049596,-0.626746165292695,0.0
AIG1,0,0.0,,,,,0.0
AIM1,0,0.0,,,,,0.0
AIM1L,0,0.0,,,,,0.0
AIP,0,0.0,,,,,0.0
AIRE,7,1.045148823583603,2551.0,0.4847966552641581,0.007630980517655293,0.312053211747778,0.2752492156751603
AK1,1,0.017001391012648876,-359.0,-0.09663526244952894,-0.030796338676088445,-0.6226126032425952,0.03820380596728546
AK2,0,0.009475531195750102,-243.0,-0.05878084179970972,-0.02355068912293906,-0.6212970825172529,0.0
AK3,0,0.0,,,,,0.0
AK7,2,0.49598922715889227,461.0,0.08660529776441857,-0.0030478629252675936,-0.2424758334695252,0.13978381942425372
AKAP1,0,0.0,,,,,0.0
AKAP12,24,1.1639405791240043,473.0,0.6064102564102564,-0.04763766107480237,-0.33101304374971724,0.3117282452836503
AKAP13,0,0.04733828067283058,-638.0,-0.4126778783958603,-0.06639658405346809,-0.6300224048035893,0.0
AKAP8,0,0.007045891746153591,115.0,0.023218251564708258,-0.015669153173827582,-0.6216337874326437,0.0
AKAP8L,4,0.6802937621573707,779.0,0.16229166666666667,-0.006552271237957558,-0.2584956169506412,0.17887601616147733
AKAP9,6,0.8123509503145507,1407.0,0.32123287671232875,-0.00919583403437823,-0.24576155756046392,0.20875975241633363
AKNA,4,0.06781568778145233,-311.0,-0.852054794520548,-0.11292622538595157,-0.6180045778416792,0.07564261872373663
AKT1,0,0.0,,,,,0.0
AKT1S1,0,0.008039378079598137,26.0,0.005377456049638056,-0.015750702600905282,-0.6222242930660384,0.0
AKT2,0,0.44829703664134957,-293.0,-0.06404371584699453,-0.027128902212978603,-0.7402536038119567,0.0
AKTIP,0,0.0,,,,,0.0
ALAD,3,0.4275667969699869,-157.0,-0.05275537634408602,-0.03461654913158704,-0.5555687685323872,0.12164358910687696
ALAS1,0,0.0,,,,,0.0
ALAS2,17,0.9228078745559817,858.0,0.5492957746478874,-0.03561229099100291,-0.34121879371355623,0.2681181315749462
ALCAM,0,0.007373179411684892,76.0,0.015625,-0.015714258676424196,-0.6213430872001137,0.0
ALDH18A1,0,0.0,,,,,0.0
ALDH1A1,8,0.5581586046751306,53.0,0.02423411065386374,-0.044443125964709944,-0.52883591761883,0.1706169483794796
ALDH1A2,3,0.3979946107249719,-33.0,-0.009179415855354658,-0.026883179670911087,-0.5376477375117698,0.12163777972440754
ALDH1A3,6,0.6518876563369058,907.0,0.22863624905470128,-0.018520292531312908,-0.3989713608338015,0.18221664757395642
ALDH1B1,0,0.0,,,,,0.0
ALDH1L1,15,1.505822887732369,3283.0,0.7888034598750601,0.02499657903012488,0.6606418942067224,0.39261532278298383
ALDH2,0,0.03907516924458282,-624.0,-0.4629080118694362,-0.06912056746101951,-0.6275098633403566,0.0
ALDH3A2,2,0.3737252457405568,-320.0,-0.21290751829673984,-0.06281853525987571,-0.5893763470038964,0.10223439185371844
ALDH3B1,4,0.43713238571304064,131.0,0.031050011851149563,-0.01908485162048092,-0.5061419823696445,0.13762965781814976
ALDH3B2,0,0.0,,,,,0.0
ALDH5A1,3,0.018802616569211155,67.0,0.015206536541080345,-0.022847641639828976,-0.611614258682201,0.05241656261494911
ALDH6A1,8,0.09294254928172284,-267.0,-1.2836538461538463,-0.12983190000755934,-0.6171124060613052,0.09654377409187465
ALDH7A1,0,0.03671854406826286,-658.0,-0.3665738161559889,-0.06017861800606819,-0.6278222269099482,0.0
ALDH8A1,5,0.9657830615343382,1641.0,0.31120804096339844,0.010358898471076291,0.8124194212386888,0.2711546926597514
ALDH9A1,0,0.07582554321801413,-480.0,-0.6442953020134228,-0.09341135558858803,-0.6348389823856797,0.0
ALDOA,8,0.32319195080908164,-238.0,-0.10365853658536585,-0.046745624267857326,-0.5731078433352526,0.1422347544293245
ALDOC,0,0.0,,,,,0.0
ALG1,7,0.582842867357272,54.0,0.02313624678663239,-0.03912868226647098,-0.5161380918182291,0.1686583467572368
ALG11,0,0.0,,,,,0.0
ALG13,0,0.0,,,,,0.0
ALG2,0,0.023757435619790712,-618.0,-0.2497978981406629,-0.04629621709732949,-0.6248478008832695,0.0
ALG3,0,0.018733818270374424,-93.0,-0.020314547837483616,-0.022896120613518808,-0.6251052238423125,0.0
ALG6,0,0.0,,,,,0.0
ALKBH2,0,0.0,,,,,0.0
ALKBH4,2,0.4970938860564906,505.0,0.09521116138763197,-0.003076840922998878,-0.24332981084468153,0.13983244124549812
ALKBH5,0,0.04404251778261174,-614.0,-0.27024647887323944,-0.05169036338993985,-0.6287230971134901,0.0
ALKBH7,0,0.0,,,,,0.0
ALKBH8,0,0.0,,,,,0.0
ALMS1,0,0.0,,,,,0.0
ALOX12B,8,0.3170976765708375,-227.0,-1.0225225225225225,-0.1259354129655199,-0.604947453210396,0.1339858454024399
ALOX5,1,0.016719416302751974,-510.0,-0.16634050880626222,-0.03840562526642616,-0.6223931655624748,0.038002865184037456
ALOX5AP,32,2.4858967634718665,5166.0,0.9703230653643877,0.11654758852518803,9.273264333210966,0.8732279303561002
ALOXE3,8,0.6125740318023805,25.0,0.022123893805309734,-0.06463995426648618,-0.5343353172174379,0.1737642185651921
ALPI,4,0.6526578056846735,715.0,0.15196599362380447,-0.006577716962912851,-0.25847055217309234,0.17699753163004986
ALPK1,3,0.2560451448219567,-291.0,-0.39591836734693875,-0.0893225721783474,-0.6050862679620601,0.10067981210053868
ALPK3,2,0.04912403688128519,-458.0,-0.515185601799775,-0.08501209692736006,-0.6232366456815791,0.058686989005147364
ALS2,7,1.0715453954552094,2032.0,0.42537157211639104,0.006538017409431111,0.25771784225430827,0.2732470138073742
ALX3,4,0.688625006921899,1016.0,0.20717781402936378,-0.0061294585129525216,-0.24270498574135282,0.1808489837685568
AMDHD2,0,0.0,,,,,0.0
AMFR,0,0.09177729533182823,-529.0,-0.5937149270482603,-0.08698804278579411,-0.6386752602642973,0.0
AMICA1,0,0.0,,,,,0.0
AMIGO1,10,0.31822980876407353,-102.0,-0.06382978723404255,-0.05665458452223124,-0.5582070281788006,0.15223579382218635
AMIGO2,0,0.07217151515301588,-557.0,-0.5181395348837209,-0.079967919610983,-0.6349443631234976,0.0
AMMECR1,2,0.028446131726643557,-633.0,-0.327979274611399,-0.05564960099421862,-0.6227567692834609,0.051422847786883816
AMN,10,0.598984767539664,421.0,0.182884448305821,-0.03823194617080442,-0.4710672716113068,0.19299288805708617
AMOT,7,0.06530185165982956,-285.0,-0.9693877551020408,-0.11989448221523187,-0.6174754442429657,0.08602888795748004
AMOTL1,3,0.71974643363729,919.0,0.17300451807228914,0.0016861242103463573,0.1335697745021385,0.19312046251413137
AMOTL2,24,0.8834065588893084,19.0,0.06129032258064516,-0.09272091720317115,-0.4817628913073579,0.26198185136780194
AMPD3,0,0.0,,,,,0.0
AMPH,12,0.8451417338806916,1039.0,0.44823123382226054,-0.026871571767081083,-0.3384010108273533,0.24031668362769204
ANAPC1,0,0.019034620676406235,-383.0,-0.10078947368421053,-0.030605951087252396,-0.6251424779468394,0.0
ANAPC10,0,0.0,,,,,0.0
ANAPC2,14,1.5682630011393746,3740.0,0.7901964927107543,0.03397937466595097,1.337232602954114,0.4285387470952968
ANAPC4,0,0.0,,,,,0.0
ANGPT2,37,1.9001841152819074,588.0,0.8436154949784792,0.001781894981417731,0.011912605701790417,0.45136139671085557
ANGPT4,13,1.2350644116270297,2715.0,0.695084485407066,0.006687653168188805,0.13887224909304352,0.3225383887817038
ANGPTL2,8,0.7127147982385127,806.0,0.2637434554973822,-0.024895125464290263,-0.40283329020277014,0.199883910220678
ANGPTL4,22,0.5677171976175894,-131.0,-0.6858638743455497,-0.1204642189930267,-0.5608627231254429,0.21103039040289306
ANGPTL6,0,0.0,,,,,0.0
ANK1,10,1.3965964481355788,3457.0,0.6492018779342723,0.03058333789227222,2.4337196883363337,0.42317623799250903
ANK2,5,0.16617479767103763,-428.0,-0.3119533527696793,-0.06552651759536954,-0.5983394805820179,0.10368600893977947
ANK3,6,0.589357895362743,85.0,0.03566932438103231,-0.03828783789699639,-0.5112762262078816,0.16344286815939787
ANKFY1,7,0.5229060408301244,-6.0,-0.0033076074972436605,-0.051780157576691126,-0.5418340006063853,0.16034969437541355
ANKIB1,0,0.00835811473692045,23.0,0.004767827529021559,-0.015757056891321113,-0.6222258989186636,0.0
ANKRA2,0,0.0,,,,,0.0
ANKRD1,35,0.976364446738359,-63.0,-0.7875,-0.12712107300295847,-0.4831026827432206,0.2898611424478347
ANKRD10,1,0.03779624483456359,-602.0,-0.44559585492227977,-0.06887739751012642,-0.6258433865952389,0.04612274440594247
ANKRD11,1,0.06504109991921415,-374.0,-0.8311111111111111,-0.10950908033889545,-0.6297020750199476,0.052129716863850414
ANKRD12,17,0.7595739754291314,207.0,0.24584323040380046,-0.06782563013937193,-0.4876617430247506,0.23121804235256047
