,Number of Increases,Euclidean Distance,Absolute Rank Change,Relative Rank Change,Absolute Change,Relative Change,Combined Score
ACO1,21,1.1878701184647975,268.0,0.5296442687747036,-0.015149196672022802,-0.12141220837428951,0.3835256361585345
ACOT11,0,0.0,,,,,0.0
ACOT7,3,0.6888869621521905,856.0,0.15697781037960756,0.0053437700550892225,0.6201189907881663,0.24013358932171885
ACOT9,0,0.0,,,,,0.0
ACOX1,8,0.7340411901315733,717.0,0.23286781422539785,-0.005942711669507786,-0.14089431025921395,0.2594815395051245
ACOX3,0,0.0,,,,,0.0
ACP1,0,0.3906514292581654,-165.0,-0.03441084462982273,-0.014286349946289335,-0.6022540873874949,0.0
ACP2,0,0.022438682528825516,-457.0,-0.19234006734006734,-0.02509410371305689,-0.44544393543588784,0.0
ACP5,11,0.9937286299914133,1423.0,0.47687667560321717,0.00484441207718591,0.11332931131417488,0.33446663840313773
ACP6,8,0.7827887271295553,1190.0,0.31886387995712756,0.0008391912651450409,0.024853316171456908,0.28048369683732804
ACPL2,0,0.0,,,,,0.0
ACPP,3,0.6548856369497198,832.0,0.15174174721867592,0.005281514450884473,0.6179974001535256,0.23692783127983122
ACR,5,0.3927600732160821,86.0,0.02383592017738359,-0.01064427132996408,-0.3119208066608651,0.18029091583546353
ACRBP,8,0.047446797423240934,-277.0,-0.14147088866189989,-0.02694522818196289,-0.42064744082832467,0.11086449763478155
ACSBG1,0,0.12740285819700228,-173.0,-0.4402035623409669,-0.06643300220377606,-0.4694449356138381,0.0
ACSL3,2,0.49581961267463664,675.0,0.12376237623762376,0.0009695173579667513,0.11252215253989215,0.17867077356597952
ACSL4,10,0.8297781583241711,1190.0,0.41492329149232915,-0.002999841217479586,-0.062260655271965504,0.29486632881929276
ACSM1,0,0.0,,,,,0.0
ACSS1,4,0.3885786054201925,-162.0,-0.06266924564796905,-0.01831944020207555,-0.3647901368793308,0.1641711771896769
ACSS2,6,0.35256567810437583,-125.0,-0.04692192192192192,-0.018111035516329387,-0.3642880656159279,0.17760794987890696
ACTA1,25,1.494086033964756,1477.0,0.8293093767546322,0.03134443385460302,0.47504872584571584,0.5059170801262852
ACTA2,6,0.3624585299003453,-147.0,-0.07503828483920368,-0.02416104756030505,-0.3772345072812288,0.17710924333904177
ACTB,13,0.4069081484521071,11.0,0.008634222919937205,-0.02796316735778919,-0.3459091339410828,0.2266562227232237
ACTC1,6,0.5436447354737868,615.0,0.15704800817160366,-0.006239587934914883,-0.18802308839204765,0.2186684960682684
ACTG1,27,0.7733367817244776,173.0,0.3720430107526882,-0.031690125449166204,-0.24132270817578783,0.34578695426372774
ACTG2,13,1.4071004777844347,3289.0,0.7534936998854525,0.031400437830167875,1.2322826956386412,0.4727568942001021
ACTL6B,5,0.08305057303859532,20.0,0.005770340450086555,-0.015966983502810173,-0.4017055842075661,0.11618060618271162
ACTL7A,6,0.327951805869137,-194.0,-0.09842719431760527,-0.024704924836281048,-0.38654004832582356,0.17145790084259382
ACTN1,25,0.7302158205137632,175.0,0.3645833333333333,-0.03342230113068016,-0.2573303887831378,0.33181263374101355
ACTN2,0,0.31221779311572473,-65.0,-0.4421768707482993,-0.11385488270562037,-0.4942692752822577,0.0
ACTN3,7,0.4160142504850769,-149.0,-0.07218992248062016,-0.021624007282090005,-0.36300099927911716,0.19210776655493977
ACTN4,25,0.7102556063391535,141.0,0.31756756756756754,-0.03692335462919755,-0.27489013353060326,0.32573322517458303
ACTR10,0,0.0,,,,,0.0
ACTR1A,0,0.0,,,,,0.0
ACTR1B,7,0.6821478949643334,996.0,0.25637065637065637,-0.002810294861137718,-0.08432649759099098,0.2518969495187861
ACTR2,2,0.494488593616587,598.0,0.10829409634190511,0.0010668406633190571,0.1267317920243518,0.17901071484987274
ACTR6,0,0.0,,,,,0.0
ACTR8,0,0.0,,,,,0.0
ACVR1,12,1.0783391889798501,2562.0,0.6262527499388902,0.015680864321635096,0.4852183777998738,0.3836397796001846
ACVR1B,0,0.0,,,,,0.0
ACVR1C,11,1.13141567027488,2540.0,0.6225490196078431,0.015393992666687936,0.47497455760122576,0.3790716913005058
ACY3,0,0.005110344345615347,390.0,0.07292445774121167,-0.007410209657956954,-0.43987143536866513,0.0
ADA,0,0.0,,,,,0.0
ADAL,0,0.0,,,,,0.0
ADAM10,3,0.683892947101244,913.0,0.16645396536007293,0.005497942789085141,0.6438167826396091,0.24086320847936576
ADAM11,2,0.4361995204940182,-99.0,-0.12807244501940493,-0.04063479122933472,-0.3920771606945344,0.1390939184919357
ADAM12,4,0.04591081744141985,-158.0,-0.04632072705951334,-0.017025668057147753,-0.42199374140670054,0.09314142963599548
ADAM15,7,0.3827414807821767,155.0,0.05579553635709143,-0.016345728490552262,-0.33421707552834445,0.19314712768966516
ADAM17,0,0.0,,,,,0.0
ADAM19,6,0.6221940950400034,501.0,0.14017907106883043,-0.0063711804438731055,-0.18617056436354656,0.2260367992659235
ADAM21,7,0.3255490633480641,-10.0,-0.0035714285714285713,-0.017319473054168345,-0.3552903504407335,0.18250997247402206
ADAM23,0,0.0,,,,,0.0
ADAM28,0,0.0,,,,,0.0
ADAM32,16,1.0680781723233708,1103.0,0.6080485115766262,0.0027789754898721736,0.04237464195598906,0.3700203863698996
ADAM33,9,0.038093791235621476,-226.0,-0.2668240850059032,-0.043506416747698305,-0.4330491109604602,0.10601709958340301
ADAM8,11,0.79807200220866,723.0,0.32878581173260574,-0.009375795281419859,-0.16201751835122585,0.286723880722947
ADAM9,5,0.8415627304298096,1782.0,0.3384615384615385,0.00668057677062096,0.3945830779506801,0.2786831431377578
ADAMDEC1,0,0.0,,,,,0.0
ADAMTS1,6,0.44596330935051703,-39.0,-0.09466019417475728,-0.05652141617383266,-0.40787124373992145,0.1828452771899888
ADAMTS12,2,0.011489184736851786,-139.0,-0.033510125361620055,-0.013924381875541954,-0.4385372733285554,0.05485810133612333
ADAMTS14,0,0.0,,,,,0.0
ADAMTS15,3,0.0188916669635793,-406.0,-0.1704450041981528,-0.024603713810131607,-0.43762230289546655,0.06798192559059707
ADAMTS2,0,0.04992880394136513,-482.0,-0.34626436781609193,-0.035667352301299644,-0.45333904167972583,0.0
ADAMTS4,0,0.14123933407291847,-89.0,-0.288961038961039,-0.07689919396725851,-0.46874551781947005,0.0
ADAMTS7,7,0.5659481406516597,392.0,0.1251596424010217,-0.009991192999436356,-0.23831862171610504,0.2242121492436287
ADAMTS9,9,1.0950616842928662,2508.0,0.5477178423236515,0.01504958529776191,0.5986571703438708,0.3639868344479836
ADAMTSL1,4,0.07352033508971327,204.0,0.05027106949236077,-0.013054506516592675,-0.401364909928865,0.10699368724361856
ADAMTSL2,9,0.3239816018718061,-226.0,-0.1273957158962796,-0.025255304677439708,-0.3823970527152026,0.18915639004477286
ADAMTSL3,3,0.06991853505863269,-316.0,-0.3546576879910213,-0.04246301829464294,-0.4384115961216328,0.09266925311475038
ADAMTSL4,0,0.05651919057676299,-324.0,-0.4180645161290323,-0.046769477475351304,-0.4532510301140376,0.0
ADAMTSL5,2,0.010847675945576753,-445.0,-0.1797253634894992,-0.022706846845838444,-0.43863442065460573,0.05339326996767896
ADAR,3,0.3206961302384929,-150.0,-0.2788104089219331,-0.05259674581851563,-0.4308350396068642,0.13726539581210376
ADARB1,0,0.023232040967024876,-475.0,-0.190686471296668,-0.0227586811741701,-0.44592602467583503,0.0
ADC,0,0.0,,,,,0.0
ADCK4,0,0.0,,,,,0.0
ADCK5,0,0.0,,,,,0.0
ADCY1,0,0.0,,,,,0.0
ADCY3,4,0.6822401198744683,936.0,0.19070904645476772,0.0017567840649637713,0.10241136076294759,0.23071326896931826
ADCY4,0,0.0,,,,,0.0
ADCY5,0,0.0,,,,,0.0
ADCY7,7,1.206404991293428,2780.0,0.5093440820813485,0.023614861274077456,2.745973102438894,0.4401342510641565
ADCY9,0,0.3270359025148388,-711.0,-0.3655526992287918,-0.03198866981740812,-0.4972336270543832,0.0
ADCYAP1R1,7,0.30749594403870983,-233.0,-0.14831317632081475,-0.028878577887826662,-0.3966261031137181,0.1735452628810299
ADD3,7,0.3646349006255317,-108.0,-0.07912087912087912,-0.030762353955322376,-0.3880391136717534,0.18312300695023698
ADH5,1,0.008753492439447457,-127.0,-0.029959896201934417,-0.011339405363491489,-0.4405606908341435,0.043052271145148376
ADHFE1,1,0.3453945618699999,-229.0,-0.15728021978021978,-0.030343740963405683,-0.4025162818077461,0.10936140738261928
ADI1,3,0.4098389163407697,-189.0,-0.08782527881040893,-0.021917623415166086,-0.37625734593300886,0.15349371535273432
ADIPOR1,0,0.010168779055092307,-158.0,-0.03772683858643744,-0.011469302248205549,-0.4421222668079947,0.0
ADIPOR2,7,0.6783791500654,815.0,0.2196765498652291,-0.0034173420511582134,-0.10101402247601406,0.24938570430277462
ADM,20,1.084147708256002,117.0,0.42857142857142855,-0.04218869684312629,-0.24402738530905968,0.3501016755734646
ADM2,9,0.5454517050672386,57.0,0.03306264501160093,-0.021847316596413903,-0.3253284563528934,0.2253348347594588
ADNP,4,0.036178339405854125,-83.0,-0.019966321866730814,-0.01312278078106445,-0.41958898159876334,0.08808631415444511
ADORA1,0,0.01993706399408132,-384.0,-0.11307420494699646,-0.018032564982036536,-0.445621200600729,0.0
ADORA2A,0,0.0,,,,,0.0
ADORA2B,0,0.0,,,,,0.0
ADORA3,0,0.0,,,,,0.0
ADPGK,8,0.6909080493174672,684.0,0.21734985700667303,-0.006235143932194681,-0.14896384160988352,0.25450438157867417
ADPRH,10,0.6599599996460352,412.0,0.20029168692270297,-0.014732366021811778,-0.2436679456600686,0.2556417479232522
ADPRHL1,0,0.0,,,,,0.0
ADPRHL2,0,0.0,,,,,0.0
ADRA1B,0,0.0,,,,,0.0
ADRA1D,0,0.0,,,,,0.0
ADRA2A,4,0.6439831492893122,665.0,0.1584465094114844,-0.0024347560644521933,-0.09407993135716791,0.21351670916031348
ADRB2,13,0.9759882928611765,89.0,0.29372937293729373,-0.04952675379648011,-0.2997072601629323,0.2954266085207138
ADRBK1,0,0.0,,,,,0.0
ADRM1,3,0.3088577854890887,-230.0,-0.13863773357444242,-0.02853875236106697,-0.40085220372609054,0.1403315660473066
ADSSL1,0,0.0,,,,,0.0
AES,0,0.0,,,,,0.0
AFAP1L1,0,0.4280401370188788,-772.0,-0.5209176788124157,-0.03725638975704867,-0.5028308079613394,0.0
AFAP1L2,0,0.0,,,,,0.0
AFF1,0,0.0,,,,,0.0
AFF4,8,0.680375032191053,545.0,0.18022486772486773,-0.006902713603704286,-0.16266953203252366,0.2514772859144606
AFG3L2,9,0.8735885036358193,1586.0,0.4180284659989457,0.004512640583719522,0.1343582868822137,0.3084337340244022
AFMID,2,0.015627354210062578,-327.0,-0.09489262913522925,-0.017574889778982795,-0.43872944172127953,0.058926922023883714
AFTPH,0,0.0,,,,,0.0
AGBL2,11,1.0228448021521133,1544.0,0.5082290980908493,0.005967243584855855,0.14081473589498503,0.34012733418597996
AGER,16,0.9680172446518528,925.0,0.5647130647130647,-0.003414443670245418,-0.04759178693826677,0.3500665103161921
AGGF1,0,0.0,,,,,0.0
AGK,0,0.0,,,,,0.0
AGL,0,0.0,,,,,0.0
AGMAT,3,0.484276820685686,739.0,0.1455584006302935,-0.0025257542913565967,-0.1482464310552287,0.18125447866773955
AGPAT1,2,0.09503918854084682,-294.0,-0.28937007874015747,-0.04028466262595375,-0.43644095086276363,0.09108754371912918
AGPAT3,4,0.8243029660151104,1244.0,0.22696588213829594,0.009628702961806611,1.1262352349851517,0.29269348497970915
AGPAT4,5,0.9825857499572865,1885.0,0.34429223744292237,0.014672518619641054,1.7137786906010817,0.3486086950966887
AGPAT5,0,0.017184646031389507,-460.0,-0.17996870109546165,-0.022363347575716633,-0.4437367289480778,0.0
AGPAT6,0,0.0,,,,,0.0
AGPS,1,0.005996097007920536,411.0,0.07645089285714286,-0.007388183126960664,-0.4392961908986947,0.03954658249942448
AGR2,7,0.5193905899938438,37.0,0.023168440826549782,-0.024763717250076228,-0.3421033363098806,0.20704379775036352
AGRN,2,0.3749517629767054,-491.0,-0.4954591321897074,-0.045127060255980275,-0.482144401893729,0.12184188461857595
AGRP,7,0.7324677104168066,919.0,0.25288937809576223,-0.001973294177304734,-0.05796569305012367,0.25864181116006196
AGT,0,0.0,,,,,0.0
AHCTF1,0,0.4099888158672266,-96.0,-0.020104712041884815,-0.014675131180694473,-0.6065880822206916,0.0
AHCY,8,1.0536832379159087,2609.0,0.504642166344294,0.01685606115808224,0.9923475847408363,0.3711217829689304
AHCYL1,11,0.54941459324371,323.0,0.16555612506406972,-0.018115780300420083,-0.28211704824594463,0.24506592554037715
AHDC1,0,0.0,,,,,0.0
AHI1,0,0.006376753282163799,174.0,0.03493274442882955,-0.0075346063041686895,-0.4406631917535626,0.0
AHNAK,14,0.745344768375031,466.0,0.31486486486486487,-0.01540206978619501,-0.20775968935625272,0.29366112693507485
AHR,4,0.6458379769068842,-6.0,-0.031914893617021274,-0.08732054301972698,-0.4172447453531398,0.18114982356085887
AHRR,5,0.5156966967201813,-37.0,-0.21893491124260356,-0.09869283779336858,-0.4548683738257816,0.17373497502555582
AHSA2,0,0.0,,,,,0.0
AHSG,5,0.44514196793982497,483.0,0.12280701754385964,-0.009355284183848355,-0.2824608744332328,0.19023049382803367
AIFM2,4,0.8518416796355892,1386.0,0.25291970802919705,0.010056167445741669,1.175481690470196,0.2975604383677955
AIG1,0,0.0,,,,,0.0
AIM1,0,0.0,,,,,0.0
AIM1L,0,0.0,,,,,0.0
AIP,0,0.0,,,,,0.0
AIRE,7,0.3772781046139516,-8.0,-0.0029596744358120607,-0.017385607120828928,-0.351432492034583,0.18977266157252842
AK1,4,0.052936201467628646,61.0,0.01475211608222491,-0.013244423025947517,-0.41504038416066336,0.09744148097914185
AK2,3,0.7141757980678365,1076.0,0.1973225747295067,0.005737661932544215,0.6658282617726882,0.24499517249237598
AK7,2,0.49576698069523667,597.0,0.10936068877083716,0.0009242707769504428,0.10750302379812136,0.17821699943079145
AKAP1,0,0.0,,,,,0.0
AKAP11,0,0.0,,,,,0.0
AKAP12,19,0.7783729561598396,109.0,0.2620192307692308,-0.041546708094907334,-0.3014479901335173,0.30596231326115964
AKAP13,9,0.7815064100787802,939.0,0.30067243035542746,-0.0030067514144083984,-0.07159303080710126,0.2796556323039126
AKAP8,0,0.0059007202774178265,236.0,0.046511627906976744,-0.007501290146018904,-0.4402542213186198,0.0
AKAP8L,0,0.012765749417025875,-276.0,-0.07369826435246996,-0.014939237791231779,-0.4428451822069388,0.0
AKAP9,0,0.026766179531487706,-477.0,-0.19110576923076922,-0.022793099279229012,-0.4467923460052176,0.0
AKNA,18,0.6496470587730054,341.0,0.3352999016715831,-0.02250149292705389,-0.24378006022928475,0.2979921171371029
AKT1,0,0.0,,,,,0.0
AKT1S1,0,0.0063787838993770865,166.0,0.03336683417085427,-0.007537742218656988,-0.4407885704903633,0.0
AKT2,2,0.0008207924402457784,465.0,0.08719294955934746,-0.007351467110842431,-0.4357539460605048,0.028698787596241775
ALAD,4,0.07684256387996959,-223.0,-0.07663230240549829,-0.019953250991044325,-0.4187899564503872,0.1058847103418668
ALAS1,0,0.0,,,,,0.0
ALAS2,4,0.24556915318858766,-142.0,-0.2526690391459075,-0.051219286653203355,-0.4269166795678691,0.1386643176836165
ALCAM,2,0.4945791086010916,687.0,0.12547945205479452,0.0010150317813540262,0.11855768476168696,0.17887424577663127
ALDH18A1,0,0.0,,,,,0.0
ALDH1A1,8,0.5583155145243156,179.0,0.07738867271941202,-0.01733676731985894,-0.30451079051855023,0.22320066268189817
ALDH1A2,5,0.963596612333918,1813.0,0.3332108068369785,0.014429810499795947,1.6607971941599593,0.3447920227826286
ALDH1A3,3,0.023984700409155818,-356.0,-0.13165680473372782,-0.021559944821356137,-0.4359088262217346,0.07249093727283863
ALDH1B1,0,0.0,,,,,0.0
ALDH1L1,4,0.2922390357711046,-187.0,-0.2702312138728324,-0.04594166904948259,-0.42235482701648064,0.14502361329848382
ALDH1L2,0,0.0,,,,,0.0
ALDH2,1,0.0354459064632323,-499.0,-0.33876442634080106,-0.03331103587496316,-0.448084096962769,0.05911528971228466
ALDH3A2,10,0.9175706506105359,1364.0,0.4279887041104487,0.0020790780341889206,0.04987336152745582,0.31339746784650174
ALDH3B1,4,0.6594911289747816,878.0,0.17680225533628674,0.001517458939902825,0.0887184613057234,0.22765532653614817
ALDH5A1,3,0.016678084049114417,113.0,0.025381850853548965,-0.010851762591819391,-0.4279016296725404,0.06743917494224763
ALDH6A1,6,0.4451819924561704,-44.0,-0.10208816705336426,-0.055152431896731094,-0.4064091262872184,0.18281325486238786
ALDH7A1,0,0.02442653646227073,-501.0,-0.25665983606557374,-0.02853000457271393,-0.4443625184664503,0.0
ALDH8A1,5,0.42167524101969306,490.0,0.11887433284813198,-0.008918748879046787,-0.27846441458603227,0.18796621172982314
ALDH9A1,8,0.5133111357043088,120.0,0.08921933085501858,-0.02591179341901917,-0.32535237026471536,0.21648748933258635
ALDOA,8,0.49447855920211164,385.0,0.13189448441247004,-0.012704967596747524,-0.267335179782219,0.22135869610464215
ALG1,8,1.1588235583990483,2556.0,0.5285359801488834,0.019433741949307436,1.126719995343388,0.3875969630187866
ALG11,0,0.0,,,,,0.0
ALG13,0,0.0,,,,,0.0
ALG2,6,0.9494407309727336,2174.0,0.412837067983289,0.010865325583644218,0.6417624587171501,0.3166869437838595
ALG3,1,0.007954581384570544,73.0,0.015387858347386173,-0.010785191156073196,-0.43991207998117116,0.04221237472796096
ALG6,0,0.0,,,,,0.0
ALKBH2,0,0.0,,,,,0.0
ALKBH4,0,0.0065752582885768565,160.0,0.03226456946965114,-0.007545333420273881,-0.4409065161451656,0.0
ALKBH5,5,0.35410840816505806,45.0,0.015353121801432957,-0.016719531880460537,-0.35389746718668996,0.1717508292629742
ALKBH7,0,0.0,,,,,0.0
ALKBH8,0,0.0,,,,,0.0
ALMS1,0,0.0,,,,,0.0
ALOX12,0,0.0,,,,,0.0
ALOX12B,1,0.31562324661935276,-94.0,-0.2647887323943662,-0.06704681520966055,-0.44911298119654647,0.10274717717817627
ALOX15,0,0.0,,,,,0.0
ALOX5,5,0.6518806426873952,798.0,0.18244170096021947,-0.002170161790104621,-0.08520157978308147,0.22758271039587927
ALOX5AP,4,0.4281396631102652,-49.0,-0.44954128440366975,-0.12382619871025588,-0.4895440037354695,0.14961137100754465
ALOXE3,13,0.7291798360864269,502.0,0.3123833229620411,-0.01594419199767437,-0.22059879141667385,0.2851056625404897
ALPI,4,0.652856034750843,934.0,0.18968318440292445,0.0017290989003393709,0.10087034178221768,0.22807334910180005
ALPK1,14,0.7679671803729219,688.0,0.4014002333722287,-0.009703899656031384,-0.1427025319986915,0.30548928224170835
ALPK3,12,0.7196658748707055,440.0,0.24622271964185785,-0.014560616468510312,-0.22077355208836702,0.2771192626954913
ALS2,4,0.6042406951542387,275.0,0.09105960264900662,-0.01053777085274999,-0.24827067921366439,0.1967506551924678
ALS2CL,0,0.0,,,,,0.0
ALX3,4,0.47055427539618094,290.0,0.06941120153183342,-0.006895299798648214,-0.2649937701335129,0.18311862366786522
ALX4,0,0.0,,,,,0.0
AMACR,0,0.0,,,,,0.0
AMBP,0,0.0,,,,,0.0
AMDHD2,0,0.0,,,,,0.0
AMFR,12,0.7473444518338541,977.0,0.4075928243637881,-0.006766307174306395,-0.12087223239441916,0.29443329660866197
AMICA1,0,0.0,,,,,0.0
AMIGO1,10,0.3010424712985444,-43.0,-0.02595051297525649,-0.026399064457170232,-0.37057384326663756,0.19364403880907385
AMIGO2,11,0.8082030239853895,1144.0,0.41210374639769454,-0.002933115931904262,-0.05996970264052651,0.3001612466213023
AMMECR1,8,0.4738359982041915,388.0,0.1314808539478143,-0.011790459430151702,-0.25912557468744357,0.21982504139841794
AMN,10,0.6035383342975844,572.0,0.23318385650224216,-0.011972766570111988,-0.2180788549871502,0.25340885135048596
AMOT,16,0.8068103374811391,344.0,0.37269772481040087,-0.021292882161510138,-0.22280527562020674,0.3090917824826107
AMOTL1,2,0.4968178357033791,568.0,0.11449304575690385,-0.0028002049166063313,-0.1636601596522942,0.16346039517756353
AMOTL2,1,0.342631385327377,-46.0,-0.18775510204081633,-0.08349348841383704,-0.4556651786527718,0.10512858725507794
AMPD3,0,0.0,,,,,0.0
AMPH,4,0.2810280774513086,-218.0,-0.2054665409990575,-0.036508633179102724,-0.41000416505795023,0.14558844042812202
ANAPC1,4,0.8400652727866912,1280.0,0.23430349624748306,0.009760257423873424,1.1359502151570602,0.29461786919785354
ANAPC2,0,0.07042134896468695,-312.0,-0.4581497797356828,-0.049972876146861814,-0.45694721199995514,0.0
ANAPC5,0,0.0,,,,,0.0
ANGPT1,0,0.0,,,,,0.0
ANGPT2,7,0.6419200543060383,-27.0,-0.32926829268292684,-0.12422507176296768,-0.45076439006700486,0.19816949687857366
ANGPT4,12,0.38607894858832265,-41.0,-0.035652173913043476,-0.03192829020616917,-0.36795268139157356,0.21582403322974847
ANGPTL2,8,0.7056042463437614,705.0,0.23857868020304568,-0.006772509135589737,-0.15505732575326828,0.2556771161612959
ANGPTL4,21,0.7942668199936729,148.0,0.3148936170212766,-0.03642946710246964,-0.2786213099264416,0.32005541436491075
ANGPTL6,0,0.0,,,,,0.0
ANK1,2,0.029301215899403953,-441.0,-0.3090399439383322,-0.03393694124211512,-0.4402433429768719,0.06757851332737673
ANK2,10,1.2908245517144303,3369.0,0.6517701683110854,0.02700120330654904,1.5895941018650035,0.44801796437855096
