userId	geneSymbol	geneName	entrezgene	score	gLink
ACSL4	ACSL4	acyl-CoA synthetase long chain family member 4	2182	-0.026482440990213012	https://www.ncbi.nlm.nih.gov/gene/?term=2182
ACSL5	ACSL5	acyl-CoA synthetase long chain family member 5	51703	-0.015557609365372767	https://www.ncbi.nlm.nih.gov/gene/?term=51703
ACSM1	ACSM1	acyl-CoA synthetase medium chain family member 1	116285	-0.015991656527029375	https://www.ncbi.nlm.nih.gov/gene/?term=116285
ACSM3	ACSM3	acyl-CoA synthetase medium chain family member 3	6296	0.11019929660023446	https://www.ncbi.nlm.nih.gov/gene/?term=6296
ACSS1	ACSS1	acyl-CoA synthetase short chain family member 1	84532	0.08929110105580694	https://www.ncbi.nlm.nih.gov/gene/?term=84532
ACSS2	ACSS2	acyl-CoA synthetase short chain family member 2	55902	-0.0195364238410596	https://www.ncbi.nlm.nih.gov/gene/?term=55902
ACTA1	ACTA1	actin alpha 1, skeletal muscle	58	-0.0436241610738255	https://www.ncbi.nlm.nih.gov/gene/?term=58
ACTA2	ACTA2	actin alpha 2, smooth muscle	59	-0.02806699864191942	https://www.ncbi.nlm.nih.gov/gene/?term=59
ACTB	ACTB	actin beta	60	-0.03255813953488372	https://www.ncbi.nlm.nih.gov/gene/?term=60
ACTC1	ACTC1	actin alpha cardiac muscle 1	70	-0.020149047750483026	https://www.ncbi.nlm.nih.gov/gene/?term=70
ACTG1	ACTG1	actin gamma 1	71	-0.034722222222222224	https://www.ncbi.nlm.nih.gov/gene/?term=71
ACTG2	ACTG2	actin gamma 2, smooth muscle	72	-0.02075812274368231	https://www.ncbi.nlm.nih.gov/gene/?term=72
ACTL6B	ACTL6B	actin like 6B	51412	-0.017640863612427594	https://www.ncbi.nlm.nih.gov/gene/?term=51412
ACTL7A	ACTL7A	actin like 7A	10881	-0.03177405119152692	https://www.ncbi.nlm.nih.gov/gene/?term=10881
ACTN1	ACTN1	actinin alpha 1	87	-0.03642384105960265	https://www.ncbi.nlm.nih.gov/gene/?term=87
ACTN2	ACTN2	actinin alpha 2	88	-0.054187192118226604	https://www.ncbi.nlm.nih.gov/gene/?term=88
ACTN3	ACTN3	actinin alpha 3 (gene/pseudogene)	89	-0.02528932704672096	https://www.ncbi.nlm.nih.gov/gene/?term=89
ACTN4	ACTN4	actinin alpha 4	81	-0.0472972972972973	https://www.ncbi.nlm.nih.gov/gene/?term=81
ACTR10	ACTR10	actin related protein 10	55860	-0.015235225179976561	https://www.ncbi.nlm.nih.gov/gene/?term=55860
ACTR1A	ACTR1A	actin related protein 1A	10121	-0.01653846153846154	https://www.ncbi.nlm.nih.gov/gene/?term=10121
ACTR1B	ACTR1B	actin related protein 1B	10120	-0.01944532993305706	https://www.ncbi.nlm.nih.gov/gene/?term=10120
ACTR2	ACTR2	actin related protein 2	10097	-0.018062659846547313	https://www.ncbi.nlm.nih.gov/gene/?term=10097
ACTR6	ACTR6	actin related protein 6	64431	-0.015555213306637918	https://www.ncbi.nlm.nih.gov/gene/?term=64431
ACTR8	ACTR8	actin related protein 8	93973	-0.015555213306637918	https://www.ncbi.nlm.nih.gov/gene/?term=93973
ACVR1	ACVR1	activin A receptor type 1	90	-0.03437301082113304	https://www.ncbi.nlm.nih.gov/gene/?term=90
ACVR1B	ACVR1B	activin A receptor type 1B	91	-0.01902854281422133	https://www.ncbi.nlm.nih.gov/gene/?term=91
ACVR1C	ACVR1C	activin A receptor type 1C	130399	-0.032807570977917984	https://www.ncbi.nlm.nih.gov/gene/?term=130399
ACVR2A	ACVR2A	activin A receptor type 2A	92	-0.015540852438836744	https://www.ncbi.nlm.nih.gov/gene/?term=92
ACY1	ACY1	aminoacylase 1	95	-0.01535862386730149	https://www.ncbi.nlm.nih.gov/gene/?term=95
ACY3	ACY3	aminoacylase 3	91703	-0.014456316781898177	https://www.ncbi.nlm.nih.gov/gene/?term=91703
ACYP1	ACYP1	acylphosphatase 1	97	-0.015579207157180319	https://www.ncbi.nlm.nih.gov/gene/?term=97
ADA	ADA	adenosine deaminase	100	-0.015463917525773196	https://www.ncbi.nlm.nih.gov/gene/?term=100
ADAL	ADAL	adenosine deaminase like	161823	-0.01557200123342584	https://www.ncbi.nlm.nih.gov/gene/?term=161823
ADAM10	ADAM10	ADAM metallopeptidase domain 10	102	-0.015718157181571817	https://www.ncbi.nlm.nih.gov/gene/?term=102
ADAM11	ADAM11	ADAM metallopeptidase domain 11	4185	-0.03284258210645526	https://www.ncbi.nlm.nih.gov/gene/?term=4185
ADAM12	ADAM12	ADAM metallopeptidase domain 12	8038	0.10996261271167802	https://www.ncbi.nlm.nih.gov/gene/?term=8038
ADAM15	ADAM15	ADAM metallopeptidase domain 15	8751	-0.026174256005736824	https://www.ncbi.nlm.nih.gov/gene/?term=8751
ADAM17	ADAM17	ADAM metallopeptidase domain 17	6868	-0.015660344527579608	https://www.ncbi.nlm.nih.gov/gene/?term=6868
ADAM19	ADAM19	ADAM metallopeptidase domain 19	8728	-0.020578586340590517	https://www.ncbi.nlm.nih.gov/gene/?term=8728
ADAM21	ADAM21	ADAM metallopeptidase domain 21	8747	-0.018384766907419567	https://www.ncbi.nlm.nih.gov/gene/?term=8747
ADAM23	ADAM23	ADAM metallopeptidase domain 23	8745	0.09816549570647931	https://www.ncbi.nlm.nih.gov/gene/?term=8745
ADAM28	ADAM28	ADAM metallopeptidase domain 28	10863	-0.014228799089356859	https://www.ncbi.nlm.nih.gov/gene/?term=10863
ADAM32	ADAM32	ADAM metallopeptidase domain 32	203102	0.051347881899871634	https://www.ncbi.nlm.nih.gov/gene/?term=203102
ADAM33	ADAM33	ADAM metallopeptidase domain 33	80332	-0.022665457842248413	https://www.ncbi.nlm.nih.gov/gene/?term=80332
ADAM8	ADAM8	ADAM metallopeptidase domain 8	101	0.26946386946386947	https://www.ncbi.nlm.nih.gov/gene/?term=101
ADAM9	ADAM9	ADAM metallopeptidase domain 9	8754	-0.01580720393884426	https://www.ncbi.nlm.nih.gov/gene/?term=8754
ADAMDEC1	ADAMDEC1	ADAM like decysin 1	27299	-0.021040974529346623	https://www.ncbi.nlm.nih.gov/gene/?term=27299
ADAMTS1	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif 1	9510	-0.0449438202247191	https://www.ncbi.nlm.nih.gov/gene/?term=9510
ADAMTS12	ADAMTS12	ADAM metallopeptidase with thrombospondin type 1 motif 12	81792	-0.015224358974358974	https://www.ncbi.nlm.nih.gov/gene/?term=81792
ADAMTS14	ADAMTS14	ADAM metallopeptidase with thrombospondin type 1 motif 14	140766	-0.01578764746703678	https://www.ncbi.nlm.nih.gov/gene/?term=140766
ADAMTS15	ADAMTS15	ADAM metallopeptidase with thrombospondin type 1 motif 15	170689	-0.018199867637326273	https://www.ncbi.nlm.nih.gov/gene/?term=170689
ADAMTS2	ADAMTS2	ADAM metallopeptidase with thrombospondin type 1 motif 2	9509	-0.03145951521402785	https://www.ncbi.nlm.nih.gov/gene/?term=9509
ADAMTS4	ADAMTS4	ADAM metallopeptidase with thrombospondin type 1 motif 4	9507	-0.05167958656330749	https://www.ncbi.nlm.nih.gov/gene/?term=9507
ADAMTS7	ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif 7	11173	-0.02103120759837178	https://www.ncbi.nlm.nih.gov/gene/?term=11173
ADAMTS9	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9	56999	0.10080645161290322	https://www.ncbi.nlm.nih.gov/gene/?term=56999
ADAMTSL1	ADAMTSL1	ADAMTS like 1	92949	-0.01608455882352941	https://www.ncbi.nlm.nih.gov/gene/?term=92949
ADAMTSL2	ADAMTSL2	ADAMTS like 2	9719	-0.030346820809248554	https://www.ncbi.nlm.nih.gov/gene/?term=9719
ADAMTSL3	ADAMTSL3	ADAMTS like 3	57188	-0.0332522303325223	https://www.ncbi.nlm.nih.gov/gene/?term=57188
ADAMTSL4	ADAMTSL4	ADAMTS like 4	54507	-0.023008849557522124	https://www.ncbi.nlm.nih.gov/gene/?term=54507
ADAMTSL5	ADAMTSL5	ADAMTS like 5	339366	-0.019242902208201892	https://www.ncbi.nlm.nih.gov/gene/?term=339366
ADAR	ADAR	adenosine deaminase, RNA specific	103	-0.03025936599423631	https://www.ncbi.nlm.nih.gov/gene/?term=103
ADARB1	ADARB1	adenosine deaminase, RNA specific B1	104	-0.020807453416149067	https://www.ncbi.nlm.nih.gov/gene/?term=104
ADCK5	ADCK5	aarF domain containing kinase 5	203054	-0.015771315919172007	https://www.ncbi.nlm.nih.gov/gene/?term=203054
ADCY1	ADCY1	adenylate cyclase 1	107	0.02909258831678596	https://www.ncbi.nlm.nih.gov/gene/?term=107
ADCY3	ADCY3	adenylate cyclase 3	109	-0.011816192560175055	https://www.ncbi.nlm.nih.gov/gene/?term=109
ADCY4	ADCY4	adenylate cyclase 4	196883	0.13028692879914985	https://www.ncbi.nlm.nih.gov/gene/?term=196883
ADCY5	ADCY5	adenylate cyclase 5	111	-0.02443280977312391	https://www.ncbi.nlm.nih.gov/gene/?term=111
ADCY7	ADCY7	adenylate cyclase 7	113	-0.022616562282533056	https://www.ncbi.nlm.nih.gov/gene/?term=113
ADCY9	ADCY9	adenylate cyclase 9	115	-0.02072356866877415	https://www.ncbi.nlm.nih.gov/gene/?term=115
ADCYAP1R1	ADCYAP1R1	ADCYAP receptor type I	117	-0.033925686591276254	https://www.ncbi.nlm.nih.gov/gene/?term=117
ADD3	ADD3	adducin 3	120	-0.026246719160104987	https://www.ncbi.nlm.nih.gov/gene/?term=120
ADH5	ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide	128	-0.015357698289269051	https://www.ncbi.nlm.nih.gov/gene/?term=128
ADHFE1	ADHFE1	alcohol dehydrogenase, iron containing 1	137872	-0.025200458190148912	https://www.ncbi.nlm.nih.gov/gene/?term=137872
ADI1	ADI1	acireductone dioxygenase 1	55256	0.11339846475924634	https://www.ncbi.nlm.nih.gov/gene/?term=55256
ADIPOR1	ADIPOR1	adiponectin receptor 1	51094	-0.016499705362404242	https://www.ncbi.nlm.nih.gov/gene/?term=51094
ADIPOR2	ADIPOR2	adiponectin receptor 2	79602	-0.019083969465648856	https://www.ncbi.nlm.nih.gov/gene/?term=79602
ADM	ADM	adrenomedullin	133	0.19072164948453607	https://www.ncbi.nlm.nih.gov/gene/?term=133
ADM2	ADM2	adrenomedullin 2	79924	0.12413452027695351	https://www.ncbi.nlm.nih.gov/gene/?term=79924
ADNP	ADNP	activity dependent neuroprotector homeobox	23394	-0.01539084649655731	https://www.ncbi.nlm.nih.gov/gene/?term=23394
ADORA1	ADORA1	adenosine A1 receptor	134	-0.016404968361846732	https://www.ncbi.nlm.nih.gov/gene/?term=134
ADORA2A	ADORA2A	adenosine A2a receptor	135	0.11821471652593486	https://www.ncbi.nlm.nih.gov/gene/?term=135
ADORA2B	ADORA2B	adenosine A2b receptor	136	-0.014570552147239263	https://www.ncbi.nlm.nih.gov/gene/?term=136
ADORA3	ADORA3	adenosine A3 receptor	140	-0.019659239842726082	https://www.ncbi.nlm.nih.gov/gene/?term=140
ADPGK	ADPGK	ADP dependent glucokinase	83440	-0.029558541266794625	https://www.ncbi.nlm.nih.gov/gene/?term=83440
ADPRH	ADPRH	ADP-ribosylarginine hydrolase	141	0.10861805201427843	https://www.ncbi.nlm.nih.gov/gene/?term=141
ADPRHL1	ADPRHL1	ADP-ribosylhydrolase like 1	113622	0.11283404816892115	https://www.ncbi.nlm.nih.gov/gene/?term=113622
ADPRHL2	ADPRHL2	ADP-ribosylhydrolase like 2	54936	-0.0156564873662998	https://www.ncbi.nlm.nih.gov/gene/?term=54936
ADRA1B	ADRA1B	adrenoceptor alpha 1B	147	-0.01643835616438356	https://www.ncbi.nlm.nih.gov/gene/?term=147
ADRA1D	ADRA1D	adrenoceptor alpha 1D	146	-0.02516091281451141	https://www.ncbi.nlm.nih.gov/gene/?term=146
ADRA2A	ADRA2A	adrenoceptor alpha 2A	150	-0.014989837398373984	https://www.ncbi.nlm.nih.gov/gene/?term=150
ADRB2	ADRB2	adrenoceptor beta 2	154	0.03139013452914798	https://www.ncbi.nlm.nih.gov/gene/?term=154
ADRM1	ADRM1	adhesion regulating molecule 1	11047	-0.0296220633299285	https://www.ncbi.nlm.nih.gov/gene/?term=11047
ADSS	ADSS	adenylosuccinate synthase	159	-0.014618077002264772	https://www.ncbi.nlm.nih.gov/gene/?term=159
ADSSL1	ADSSL1	adenylosuccinate synthase like 1	122622	-0.01554140127388535	https://www.ncbi.nlm.nih.gov/gene/?term=122622
AEBP2	AEBP2	AE binding protein 2	121536	0.20705016463296533	https://www.ncbi.nlm.nih.gov/gene/?term=121536
AES	AES	amino-terminal enhancer of split	166	-0.015548029556650246	https://www.ncbi.nlm.nih.gov/gene/?term=166
AFAP1	AFAP1	actin filament associated protein 1	60312	-0.015584014812528931	https://www.ncbi.nlm.nih.gov/gene/?term=60312
AFAP1L1	AFAP1L1	actin filament associated protein 1 like 1	134265	-0.022651006711409395	https://www.ncbi.nlm.nih.gov/gene/?term=134265
AFAP1L2	AFAP1L2	actin filament associated protein 1 like 2	84632	-0.017768301350390904	https://www.ncbi.nlm.nih.gov/gene/?term=84632
AFF1	AFF1	AF4/FMR2 family member 1	4299	-0.01557200123342584	https://www.ncbi.nlm.nih.gov/gene/?term=4299
AFF4	AFF4	AF4/FMR2 family member 4	27125	-0.024667931688804556	https://www.ncbi.nlm.nih.gov/gene/?term=27125
AFG3L2	AFG3L2	AFG3 like matrix AAA peptidase subunit 2	10939	-0.0249033920137398	https://www.ncbi.nlm.nih.gov/gene/?term=10939
AFMID	AFMID	arylformamidase	125061	-0.015969938938468764	https://www.ncbi.nlm.nih.gov/gene/?term=125061
AFTPH	AFTPH	aftiphilin	54812	-0.014298480786416443	https://www.ncbi.nlm.nih.gov/gene/?term=54812
AGBL2	AGBL2	ATP/GTP binding protein like 2	79841	0.00314070351758794	https://www.ncbi.nlm.nih.gov/gene/?term=79841
AGER	AGER	advanced glycosylation end-product specific receptor	177	-0.03203342618384401	https://www.ncbi.nlm.nih.gov/gene/?term=177
AGGF1	AGGF1	angiogenic factor with G-patch and FHA domains 1	55109	-0.015335071308081583	https://www.ncbi.nlm.nih.gov/gene/?term=55109
AGK	AGK	acylglycerol kinase	55750	-0.015311590874291839	https://www.ncbi.nlm.nih.gov/gene/?term=55750
AGL	AGL	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	178	-0.015372790161414296	https://www.ncbi.nlm.nih.gov/gene/?term=178
AGMAT	AGMAT	agmatinase	79814	0.16493843162670124	https://www.ncbi.nlm.nih.gov/gene/?term=79814
AGPAT1	AGPAT1	1-acylglycerol-3-phosphate O-acyltransferase 1	10554	-0.02969561989606533	https://www.ncbi.nlm.nih.gov/gene/?term=10554
AGPAT3	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3	56894	-0.017048914146539477	https://www.ncbi.nlm.nih.gov/gene/?term=56894
AGPAT4	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4	56895	-0.01517412935323383	https://www.ncbi.nlm.nih.gov/gene/?term=56895
AGPAT5	AGPAT5	1-acylglycerol-3-phosphate O-acyltransferase 5	55326	-0.02225609756097561	https://www.ncbi.nlm.nih.gov/gene/?term=55326
AGPS	AGPS	alkylglycerone phosphate synthase	8540	-0.015553809897879026	https://www.ncbi.nlm.nih.gov/gene/?term=8540
AGR2	AGR2	anterior gradient 2, protein disulphide isomerase family member	10551	0.2353754030400737	https://www.ncbi.nlm.nih.gov/gene/?term=10551
